Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Payment_Method,Returned,Gross_Sales,Discount_Amount,Net_Sales
O03746,2026-02-13 06:52:47.193438688,C0199,Laptop,Electronics,East,5,65000,0.0,UPI,No,325000,0.0,325000.0
O03747,2026-02-13 09:29:46.677335464,C0432,Laptop,Electronics,North,5,65000,0.1,Cash,No,325000,32500.0,292500.0
O03748,2026-02-13 12:06:46.161232244,C0368,Mouse,Accessories,North,4,800,0.05,Debit Card,No,3200,160.0,3040.0
O03749,2026-02-13 14:43:45.645129024,C0267,Headphones,Accessories,East,4,2500,0.1,Debit Card,No,10000,1000.0,9000.0
O03750,2026-02-13 17:20:45.129025804,C0238,Smartphone,Electronics,South,2,40000,0.15,UPI,No,80000,12000.0,68000.0
O03751,2026-02-13 19:57:44.612922584,C0315,Tablet,Electronics,North,2,30000,0.0,Debit Card,No,60000,0.0,60000.0
O03752,2026-02-13 22:34:44.096819364,C0450,Laptop,Electronics,East,2,65000,0.0,Debit Card,No,130000,0.0,130000.0
O03753,2026-02-14 01:11:43.580716140,C0449,Keyboard,Accessories,West,5,2000,0.1,Credit Card,No,10000,1000.0,9000.0
O03754,2026-02-14 03:48:43.064612920,C0202,Webcam,Accessories,North,4,3500,0.15,Debit Card,Yes,14000,2100.0,11900.0
O03755,2026-02-14 06:25:42.548509700,C0262,Tablet,Electronics,North,1,30000,0.0,UPI,No,30000,0.0,30000.0
O03756,2026-02-14 09:02:42.032406480,C0240,Monitor,Electronics,North,5,15000,0.1,Debit Card,No,75000,7500.0,67500.0
O03757,2026-02-14 11:39:41.516303260,C0152,Monitor,Electronics,North,4,15000,0.15,Credit Card,No,60000,9000.0,51000.0
O03758,2026-02-14 14:16:41.000200040,C0410,Laptop,Electronics,South,4,65000,0.05,Credit Card,No,260000,13000.0,247000.0
O03759,2026-02-14 16:53:40.484096816,C0279,Mouse,Accessories,East,1,800,0.0,Debit Card,No,800,0.0,800.0
O03760,2026-02-14 19:30:39.967993596,C0380,Monitor,Electronics,South,2,15000,0.05,Credit Card,No,30000,1500.0,28500.0
O03761,2026-02-14 22:07:39.451890376,C0043,Laptop,Electronics,South,3,65000,0.0,Cash,No,195000,0.0,195000.0
O03762,2026-02-15 00:44:38.935787156,C0154,Mouse,Accessories,North,1,800,0.15,Credit Card,No,800,120.0,680.0
O03763,2026-02-15 03:21:38.419683936,C0338,Mouse,Accessories,South,1,800,0.15,Cash,No,800,120.0,680.0
O03764,2026-02-15 05:58:37.903580716,C0020,Mouse,Accessories,West,1,800,0.1,UPI,No,800,80.0,720.0
O03765,2026-02-15 08:35:37.387477492,C0437,Laptop,Electronics,West,1,65000,0.1,Cash,No,65000,6500.0,58500.0
O03766,2026-02-15 11:12:36.871374272,C0274,Laptop,Electronics,North,3,65000,0.1,Cash,No,195000,19500.0,175500.0
O03767,2026-02-15 13:49:36.355271052,C0183,Headphones,Accessories,North,2,2500,0.05,Debit Card,No,5000,250.0,4750.0
O03768,2026-02-15 16:26:35.839167832,C0390,Webcam,Accessories,West,4,3500,0.0,Credit Card,No,14000,0.0,14000.0
O03769,2026-02-15 19:03:35.323064612,C0159,Webcam,Accessories,East,4,3500,0.15,Credit Card,No,14000,2100.0,11900.0
O03770,2026-02-15 21:40:34.806961392,C0464,Headphones,Accessories,North,3,2500,0.1,Credit Card,No,7500,750.0,6750.0
O03771,2026-02-16 00:17:34.290858172,C0358,Monitor,Electronics,West,5,15000,0.05,Debit Card,No,75000,3750.0,71250.0
O03772,2026-02-16 02:54:33.774754948,C0279,Laptop,Electronics,East,1,65000,0.15,Cash,No,65000,9750.0,55250.0
O03773,2026-02-16 05:31:33.258651728,C0435,Mouse,Accessories,North,2,800,0.0,UPI,No,1600,0.0,1600.0
O03774,2026-02-16 08:08:32.742548508,C0013,Mouse,Accessories,West,5,800,0.0,Debit Card,No,4000,0.0,4000.0
O03775,2026-02-16 10:45:32.226445288,C0288,Keyboard,Accessories,East,1,2000,0.15,UPI,Yes,2000,300.0,1700.0
O03776,2026-02-16 13:22:31.710342068,C0089,Smartphone,Electronics,West,5,40000,0.0,Cash,Yes,200000,0.0,200000.0
O03777,2026-02-16 15:59:31.194238848,C0293,Tablet,Electronics,North,3,30000,0.15,Credit Card,No,90000,13500.0,76500.0
O03778,2026-02-16 18:36:30.678135624,C0490,Mouse,Accessories,South,2,800,0.05,UPI,No,1600,80.0,1520.0
O03779,2026-02-16 21:13:30.162032404,C0453,Laptop,Electronics,East,3,65000,0.1,Debit Card,No,195000,19500.0,175500.0
O03780,2026-02-16 23:50:29.645929184,C0107,Smartphone,Electronics,North,5,40000,0.15,UPI,No,200000,30000.0,170000.0
O03781,2026-02-17 02:27:29.129825964,C0293,Keyboard,Accessories,North,3,2000,0.15,Cash,No,6000,900.0,5100.0
O03782,2026-02-17 05:04:28.613722744,C0108,Tablet,Electronics,West,1,30000,0.0,UPI,No,30000,0.0,30000.0
O03783,2026-02-17 07:41:28.097619524,C0331,Smartphone,Electronics,North,5,40000,0.0,UPI,No,200000,0.0,200000.0
O03784,2026-02-17 10:18:27.581516300,C0474,Keyboard,Accessories,South,3,2000,0.1,Cash,No,6000,600.0,5400.0
O03785,2026-02-17 12:55:27.065413080,C0448,Headphones,Accessories,South,2,2500,0.1,Cash,No,5000,500.0,4500.0
O03786,2026-02-17 15:32:26.549309860,C0338,Mouse,Accessories,West,3,800,0.1,Credit Card,No,2400,240.0,2160.0
O03787,2026-02-17 18:09:26.033206640,C0073,Monitor,Electronics,West,2,15000,0.15,Cash,No,30000,4500.0,25500.0
O03788,2026-02-17 20:46:25.517103420,C0367,Keyboard,Accessories,West,4,2000,0.1,Debit Card,No,8000,800.0,7200.0
O03789,2026-02-17 23:23:25.001000200,C0127,Smartphone,Electronics,South,3,40000,0.05,Cash,Yes,120000,6000.0,114000.0
O03790,2026-02-18 02:00:24.484896976,C0013,Laptop,Electronics,West,2,65000,0.1,Credit Card,No,130000,13000.0,117000.0
O03791,2026-02-18 04:37:23.968793756,C0351,Webcam,Accessories,North,1,3500,0.15,Credit Card,No,3500,525.0,2975.0
O03792,2026-02-18 07:14:23.452690536,C0058,Monitor,Electronics,South,1,15000,0.0,Debit Card,No,15000,0.0,15000.0
O03793,2026-02-18 09:51:22.936587316,C0267,Headphones,Accessories,North,4,2500,0.0,Credit Card,No,10000,0.0,10000.0
O03794,2026-02-18 12:28:22.420484096,C0104,Tablet,Electronics,West,3,30000,0.15,UPI,No,90000,13500.0,76500.0
O03795,2026-02-18 15:05:21.904380876,C0406,Monitor,Electronics,West,4,15000,0.05,Credit Card,No,60000,3000.0,57000.0
O03796,2026-02-18 17:42:21.388277656,C0222,Laptop,Electronics,North,3,65000,0.05,UPI,Yes,195000,9750.0,185250.0
O03797,2026-02-18 20:19:20.872174432,C0258,Laptop,Electronics,South,2,65000,0.05,UPI,Yes,130000,6500.0,123500.0
O03798,2026-02-18 22:56:20.356071212,C0088,Headphones,Accessories,South,1,2500,0.0,Credit Card,No,2500,0.0,2500.0
O03799,2026-02-19 01:33:19.839967992,C0019,Mouse,Accessories,West,4,800,0.0,UPI,No,3200,0.0,3200.0
O03800,2026-02-19 04:10:19.323864772,C0242,Smartphone,Electronics,North,3,40000,0.15,Credit Card,No,120000,18000.0,102000.0
O03801,2026-02-19 06:47:18.807761552,C0011,Tablet,Electronics,South,4,30000,0.05,Credit Card,No,120000,6000.0,114000.0
O03802,2026-02-19 09:24:18.291658332,C0212,Headphones,Accessories,North,3,2500,0.1,Debit Card,Yes,7500,750.0,6750.0
O03803,2026-02-19 12:01:17.775555108,C0023,Tablet,Electronics,East,4,30000,0.15,UPI,No,120000,18000.0,102000.0
O03804,2026-02-19 14:38:17.259451888,C0078,Keyboard,Accessories,South,2,2000,0.15,Debit Card,No,4000,600.0,3400.0
O03805,2026-02-19 17:15:16.743348668,C0374,Laptop,Electronics,South,4,65000,0.05,Cash,No,260000,13000.0,247000.0
O03806,2026-02-19 19:52:16.227245448,C0403,Monitor,Electronics,West,3,15000,0.15,UPI,No,45000,6750.0,38250.0
O03807,2026-02-19 22:29:15.711142228,C0230,Smartphone,Electronics,East,3,40000,0.1,Cash,No,120000,12000.0,108000.0
O03808,2026-02-20 01:06:15.195039008,C0232,Webcam,Accessories,South,5,3500,0.1,Credit Card,No,17500,1750.0,15750.0
O03809,2026-02-20 03:43:14.678935784,C0091,Keyboard,Accessories,East,3,2000,0.15,UPI,No,6000,900.0,5100.0
O03810,2026-02-20 06:20:14.162832564,C0300,Laptop,Electronics,West,2,65000,0.15,Cash,No,130000,19500.0,110500.0
O03811,2026-02-20 08:57:13.646729344,C0490,Headphones,Accessories,East,5,2500,0.15,Cash,No,12500,1875.0,10625.0
O03812,2026-02-20 11:34:13.130626124,C0498,Monitor,Electronics,East,5,15000,0.1,Cash,No,75000,7500.0,67500.0
O03813,2026-02-20 14:11:12.614522904,C0482,Laptop,Electronics,East,3,65000,0.0,UPI,No,195000,0.0,195000.0
O03814,2026-02-20 16:48:12.098419684,C0185,Monitor,Electronics,East,5,15000,0.05,Cash,No,75000,3750.0,71250.0
O03815,2026-02-20 19:25:11.582316460,C0179,Mouse,Accessories,North,4,800,0.15,Debit Card,No,3200,480.0,2720.0
O03816,2026-02-20 22:02:11.066213240,C0246,Tablet,Electronics,West,5,30000,0.1,Credit Card,No,150000,15000.0,135000.0
O03817,2026-02-21 00:39:10.550110020,C0282,Headphones,Accessories,East,5,2500,0.15,UPI,No,12500,1875.0,10625.0
O03818,2026-02-21 03:16:10.034006800,C0441,Headphones,Accessories,South,3,2500,0.1,Credit Card,No,7500,750.0,6750.0
O03819,2026-02-21 05:53:09.517903580,C0301,Webcam,Accessories,North,4,3500,0.1,Debit Card,No,14000,1400.0,12600.0
O03820,2026-02-21 08:30:09.001800360,C0179,Headphones,Accessories,West,3,2500,0.05,Credit Card,No,7500,375.0,7125.0
O03821,2026-02-21 11:07:08.485697136,C0389,Smartphone,Electronics,South,3,40000,0.15,Debit Card,No,120000,18000.0,102000.0
O03822,2026-02-21 13:44:07.969593916,C0205,Keyboard,Accessories,West,2,2000,0.0,UPI,No,4000,0.0,4000.0
O03823,2026-02-21 16:21:07.453490696,C0411,Webcam,Accessories,South,1,3500,0.0,UPI,No,3500,0.0,3500.0
O03824,2026-02-21 18:58:06.937387476,C0372,Tablet,Electronics,South,2,30000,0.0,Debit Card,No,60000,0.0,60000.0
O03825,2026-02-21 21:35:06.421284256,C0275,Laptop,Electronics,East,3,65000,0.1,Credit Card,No,195000,19500.0,175500.0
O03826,2026-02-22 00:12:05.905181032,C0158,Laptop,Electronics,South,1,65000,0.0,UPI,No,65000,0.0,65000.0
O03827,2026-02-22 02:49:05.389077816,C0434,Webcam,Accessories,North,5,3500,0.05,UPI,No,17500,875.0,16625.0
O03828,2026-02-22 05:26:04.872974592,C0416,Tablet,Electronics,North,1,30000,0.15,Cash,No,30000,4500.0,25500.0
O03829,2026-02-22 08:03:04.356871376,C0458,Monitor,Electronics,East,3,15000,0.1,Cash,No,45000,4500.0,40500.0
O03830,2026-02-22 10:40:03.840768152,C0171,Tablet,Electronics,South,5,30000,0.1,Debit Card,No,150000,15000.0,135000.0
O03831,2026-02-22 13:17:03.324664928,C0116,Mouse,Accessories,East,2,800,0.15,Debit Card,No,1600,240.0,1360.0
O03832,2026-02-22 15:54:02.808561712,C0052,Mouse,Accessories,South,2,800,0.15,Credit Card,No,1600,240.0,1360.0
O03833,2026-02-22 18:31:02.292458488,C0208,Laptop,Electronics,West,1,65000,0.15,Cash,No,65000,9750.0,55250.0
O03834,2026-02-22 21:08:01.776355272,C0093,Tablet,Electronics,South,5,30000,0.0,UPI,No,150000,0.0,150000.0
O03835,2026-02-22 23:45:01.260252048,C0427,Tablet,Electronics,South,4,30000,0.05,Debit Card,Yes,120000,6000.0,114000.0
O03836,2026-02-23 02:22:00.744148832,C0261,Tablet,Electronics,South,3,30000,0.0,Debit Card,No,90000,0.0,90000.0
O03837,2026-02-23 04:59:00.228045608,C0392,Webcam,Accessories,South,2,3500,0.05,UPI,Yes,7000,350.0,6650.0
O03838,2026-02-23 07:35:59.711942384,C0126,Webcam,Accessories,East,3,3500,0.05,Credit Card,No,10500,525.0,9975.0
O03839,2026-02-23 10:12:59.195839168,C0157,Monitor,Electronics,South,4,15000,0.05,Debit Card,Yes,60000,3000.0,57000.0
O03840,2026-02-23 12:49:58.679735944,C0159,Laptop,Electronics,West,4,65000,0.0,Debit Card,No,260000,0.0,260000.0
O03841,2026-02-23 15:26:58.163632728,C0191,Headphones,Accessories,South,3,2500,0.05,Cash,No,7500,375.0,7125.0
O03842,2026-02-23 18:03:57.647529504,C0412,Headphones,Accessories,North,2,2500,0.1,Debit Card,No,5000,500.0,4500.0
O03843,2026-02-23 20:40:57.131426280,C0243,Webcam,Accessories,West,4,3500,0.0,UPI,No,14000,0.0,14000.0
O03844,2026-02-23 23:17:56.615323064,C0073,Laptop,Electronics,East,1,65000,0.15,Debit Card,No,65000,9750.0,55250.0
O03845,2026-02-24 01:54:56.099219840,C0444,Monitor,Electronics,South,3,15000,0.15,Cash,Yes,45000,6750.0,38250.0
O03846,2026-02-24 04:31:55.583116624,C0067,Webcam,Accessories,South,3,3500,0.0,Debit Card,No,10500,0.0,10500.0
O03847,2026-02-24 07:08:55.067013400,C0266,Monitor,Electronics,South,1,15000,0.1,Debit Card,No,15000,1500.0,13500.0
O03848,2026-02-24 09:45:54.550910184,C0496,Keyboard,Accessories,East,2,2000,0.1,Credit Card,No,4000,400.0,3600.0
O03849,2026-02-24 12:22:54.034806960,C0362,Webcam,Accessories,North,2,3500,0.15,Cash,No,7000,1050.0,5950.0
O03850,2026-02-24 14:59:53.518703736,C0257,Laptop,Electronics,East,4,65000,0.05,Credit Card,No,260000,13000.0,247000.0
O03851,2026-02-24 17:36:53.002600520,C0457,Headphones,Accessories,West,5,2500,0.1,Debit Card,No,12500,1250.0,11250.0
O03852,2026-02-24 20:13:52.486497296,C0334,Tablet,Electronics,East,4,30000,0.0,Cash,No,120000,0.0,120000.0
O03853,2026-02-24 22:50:51.970394080,C0359,Keyboard,Accessories,South,2,2000,0.15,Cash,No,4000,600.0,3400.0
O03854,2026-02-25 01:27:51.454290856,C0410,Laptop,Electronics,South,4,65000,0.05,Debit Card,No,260000,13000.0,247000.0
O03855,2026-02-25 04:04:50.938187632,C0342,Smartphone,Electronics,South,1,40000,0.1,Credit Card,No,40000,4000.0,36000.0
O03856,2026-02-25 06:41:50.422084416,C0116,Webcam,Accessories,East,3,3500,0.1,UPI,No,10500,1050.0,9450.0
O03857,2026-02-25 09:18:49.905981192,C0335,Tablet,Electronics,East,5,30000,0.1,Debit Card,No,150000,15000.0,135000.0
O03858,2026-02-25 11:55:49.389877976,C0030,Monitor,Electronics,South,4,15000,0.05,UPI,No,60000,3000.0,57000.0
O03859,2026-02-25 14:32:48.873774752,C0462,Headphones,Accessories,North,1,2500,0.05,Cash,No,2500,125.0,2375.0
O03860,2026-02-25 17:09:48.357671536,C0321,Webcam,Accessories,East,5,3500,0.15,UPI,No,17500,2625.0,14875.0
O03861,2026-02-25 19:46:47.841568312,C0143,Smartphone,Electronics,North,3,40000,0.0,UPI,No,120000,0.0,120000.0
O03862,2026-02-25 22:23:47.325465088,C0063,Keyboard,Accessories,South,4,2000,0.15,UPI,No,8000,1200.0,6800.0
O03863,2026-02-26 01:00:46.809361872,C0191,Monitor,Electronics,North,3,15000,0.1,UPI,No,45000,4500.0,40500.0
O03864,2026-02-26 03:37:46.293258648,C0349,Laptop,Electronics,South,5,65000,0.0,UPI,No,325000,0.0,325000.0
O03865,2026-02-26 06:14:45.777155432,C0415,Smartphone,Electronics,North,1,40000,0.05,Cash,No,40000,2000.0,38000.0
O03866,2026-02-26 08:51:45.261052208,C0445,Webcam,Accessories,West,3,3500,0.15,Cash,No,10500,1575.0,8925.0
O03867,2026-02-26 11:28:44.744948992,C0023,Keyboard,Accessories,East,4,2000,0.1,Credit Card,No,8000,800.0,7200.0
O03868,2026-02-26 14:05:44.228845768,C0361,Tablet,Electronics,East,1,30000,0.1,Cash,No,30000,3000.0,27000.0
O03869,2026-02-26 16:42:43.712742544,C0013,Tablet,Electronics,North,4,30000,0.1,Debit Card,No,120000,12000.0,108000.0
O03870,2026-02-26 19:19:43.196639328,C0106,Laptop,Electronics,East,3,65000,0.15,Cash,No,195000,29250.0,165750.0
O03871,2026-02-26 21:56:42.680536104,C0036,Keyboard,Accessories,South,2,2000,0.0,Credit Card,No,4000,0.0,4000.0
O03872,2026-02-27 00:33:42.164432888,C0492,Headphones,Accessories,East,1,2500,0.05,Cash,No,2500,125.0,2375.0
O03873,2026-02-27 03:10:41.648329664,C0181,Smartphone,Electronics,South,1,40000,0.0,UPI,No,40000,0.0,40000.0
O03874,2026-02-27 05:47:41.132226440,C0152,Laptop,Electronics,West,1,65000,0.0,Credit Card,No,65000,0.0,65000.0
O03875,2026-02-27 08:24:40.616123224,C0157,Monitor,Electronics,North,5,15000,0.15,Debit Card,No,75000,11250.0,63750.0
O03876,2026-02-27 11:01:40.100020000,C0363,Tablet,Electronics,North,1,30000,0.15,UPI,No,30000,4500.0,25500.0
O03877,2026-02-27 13:38:39.583916784,C0083,Monitor,Electronics,South,2,15000,0.1,UPI,No,30000,3000.0,27000.0
O03878,2026-02-27 16:15:39.067813560,C0042,Mouse,Accessories,South,5,800,0.1,Debit Card,No,4000,400.0,3600.0
O03879,2026-02-27 18:52:38.551710344,C0027,Tablet,Electronics,West,4,30000,0.1,Cash,Yes,120000,12000.0,108000.0
O03880,2026-02-27 21:29:38.035607120,C0480,Laptop,Electronics,West,2,65000,0.0,UPI,No,130000,0.0,130000.0
O03881,2026-02-28 00:06:37.519503896,C0127,Headphones,Accessories,West,2,2500,0.05,Cash,No,5000,250.0,4750.0
O03882,2026-02-28 02:43:37.003400680,C0239,Webcam,Accessories,West,1,3500,0.1,Cash,No,3500,350.0,3150.0
O03883,2026-02-28 05:20:36.487297456,C0352,Smartphone,Electronics,East,3,40000,0.05,Credit Card,No,120000,6000.0,114000.0
O03884,2026-02-28 07:57:35.971194240,C0291,Monitor,Electronics,West,1,15000,0.1,UPI,No,15000,1500.0,13500.0
O03885,2026-02-28 10:34:35.455091016,C0351,Monitor,Electronics,East,2,15000,0.0,Debit Card,No,30000,0.0,30000.0
O03886,2026-02-28 13:11:34.938987792,C0287,Monitor,Electronics,North,3,15000,0.1,Cash,No,45000,4500.0,40500.0
O03887,2026-02-28 15:48:34.422884576,C0158,Tablet,Electronics,East,1,30000,0.05,Credit Card,No,30000,1500.0,28500.0
O03888,2026-02-28 18:25:33.906781352,C0228,Smartphone,Electronics,West,5,40000,0.15,Cash,No,200000,30000.0,170000.0
O03889,2026-02-28 21:02:33.390678136,C0389,Laptop,Electronics,West,3,65000,0.15,UPI,No,195000,29250.0,165750.0
O03890,2026-02-28 23:39:32.874574912,C0134,Smartphone,Electronics,East,3,40000,0.0,Cash,No,120000,0.0,120000.0
O03891,2026-03-01 02:16:32.358471696,C0484,Webcam,Accessories,South,5,3500,0.15,UPI,No,17500,2625.0,14875.0
O03892,2026-03-01 04:53:31.842368472,C0257,Monitor,Electronics,South,2,15000,0.1,Debit Card,No,30000,3000.0,27000.0
O03893,2026-03-01 07:30:31.326265248,C0417,Mouse,Accessories,East,3,800,0.05,Cash,No,2400,120.0,2280.0
O03894,2026-03-01 10:07:30.810162032,C0500,Monitor,Electronics,West,2,15000,0.1,Debit Card,No,30000,3000.0,27000.0
O03895,2026-03-01 12:44:30.294058808,C0403,Keyboard,Accessories,East,4,2000,0.05,Credit Card,No,8000,400.0,7600.0
O03896,2026-03-01 15:21:29.777955592,C0004,Laptop,Electronics,East,4,65000,0.05,Credit Card,No,260000,13000.0,247000.0
O03897,2026-03-01 17:58:29.261852368,C0218,Tablet,Electronics,East,5,30000,0.05,Credit Card,No,150000,7500.0,142500.0
O03898,2026-03-01 20:35:28.745749152,C0495,Keyboard,Accessories,North,1,2000,0.05,Cash,No,2000,100.0,1900.0
O03899,2026-03-01 23:12:28.229645928,C0221,Tablet,Electronics,South,4,30000,0.0,UPI,No,120000,0.0,120000.0
O03900,2026-03-02 01:49:27.713542704,C0498,Headphones,Accessories,West,1,2500,0.0,Debit Card,No,2500,0.0,2500.0
O03901,2026-03-02 04:26:27.197439488,C0027,Monitor,Electronics,South,4,15000,0.0,Debit Card,No,60000,0.0,60000.0
O03902,2026-03-02 07:03:26.681336264,C0418,Mouse,Accessories,East,4,800,0.05,Cash,No,3200,160.0,3040.0
O03903,2026-03-02 09:40:26.165233048,C0162,Smartphone,Electronics,West,5,40000,0.05,Cash,No,200000,10000.0,190000.0
O03904,2026-03-02 12:17:25.649129824,C0059,Tablet,Electronics,South,5,30000,0.05,Debit Card,No,150000,7500.0,142500.0
O03905,2026-03-02 14:54:25.133026600,C0075,Laptop,Electronics,South,4,65000,0.1,Debit Card,No,260000,26000.0,234000.0
O03906,2026-03-02 17:31:24.616923384,C0118,Laptop,Electronics,North,4,65000,0.15,Credit Card,No,260000,39000.0,221000.0
O03907,2026-03-02 20:08:24.100820160,C0120,Monitor,Electronics,East,4,15000,0.1,Cash,No,60000,6000.0,54000.0
O03908,2026-03-02 22:45:23.584716944,C0202,Laptop,Electronics,South,1,65000,0.1,Credit Card,No,65000,6500.0,58500.0
O03909,2026-03-03 01:22:23.068613720,C0308,Smartphone,Electronics,West,1,40000,0.05,UPI,No,40000,2000.0,38000.0
O03910,2026-03-03 03:59:22.552510504,C0368,Webcam,Accessories,East,1,3500,0.1,UPI,No,3500,350.0,3150.0
O03911,2026-03-03 06:36:22.036407280,C0248,Monitor,Electronics,East,3,15000,0.15,Debit Card,Yes,45000,6750.0,38250.0
O03912,2026-03-03 09:13:21.520304056,C0436,Tablet,Electronics,North,4,30000,0.05,UPI,No,120000,6000.0,114000.0
O03913,2026-03-03 11:50:21.004200840,C0143,Webcam,Accessories,East,2,3500,0.05,Debit Card,No,7000,350.0,6650.0
O03914,2026-03-03 14:27:20.488097616,C0046,Tablet,Electronics,South,3,30000,0.1,Debit Card,No,90000,9000.0,81000.0
O03915,2026-03-03 17:04:19.971994400,C0453,Monitor,Electronics,South,4,15000,0.1,UPI,No,60000,6000.0,54000.0
O03916,2026-03-03 19:41:19.455891176,C0009,Smartphone,Electronics,East,2,40000,0.1,Credit Card,No,80000,8000.0,72000.0
O03917,2026-03-03 22:18:18.939787960,C0120,Monitor,Electronics,North,2,15000,0.0,Credit Card,No,30000,0.0,30000.0
O03918,2026-03-04 00:55:18.423684736,C0059,Keyboard,Accessories,West,5,2000,0.1,Cash,No,10000,1000.0,9000.0
O03919,2026-03-04 03:32:17.907581512,C0123,Monitor,Electronics,North,1,15000,0.1,Credit Card,No,15000,1500.0,13500.0
O03920,2026-03-04 06:09:17.391478296,C0292,Webcam,Accessories,South,3,3500,0.05,UPI,No,10500,525.0,9975.0
O03921,2026-03-04 08:46:16.875375072,C0387,Smartphone,Electronics,East,4,40000,0.0,Debit Card,No,160000,0.0,160000.0
O03922,2026-03-04 11:23:16.359271856,C0377,Keyboard,Accessories,West,2,2000,0.05,Debit Card,No,4000,200.0,3800.0
O03923,2026-03-04 14:00:15.843168632,C0100,Tablet,Electronics,North,2,30000,0.0,Cash,No,60000,0.0,60000.0
O03924,2026-03-04 16:37:15.327065408,C0471,Smartphone,Electronics,West,4,40000,0.1,Debit Card,No,160000,16000.0,144000.0
O03925,2026-03-04 19:14:14.810962192,C0408,Headphones,Accessories,East,4,2500,0.05,Credit Card,No,10000,500.0,9500.0
O03926,2026-03-04 21:51:14.294858968,C0177,Monitor,Electronics,East,2,15000,0.15,Credit Card,No,30000,4500.0,25500.0
O03927,2026-03-05 00:28:13.778755752,C0094,Mouse,Accessories,West,5,800,0.05,UPI,No,4000,200.0,3800.0
O03928,2026-03-05 03:05:13.262652528,C0413,Mouse,Accessories,West,3,800,0.1,Debit Card,Yes,2400,240.0,2160.0
O03929,2026-03-05 05:42:12.746549312,C0459,Webcam,Accessories,West,1,3500,0.1,Cash,Yes,3500,350.0,3150.0
O03930,2026-03-05 08:19:12.230446088,C0434,Smartphone,Electronics,South,4,40000,0.0,Credit Card,No,160000,0.0,160000.0
O03931,2026-03-05 10:56:11.714342864,C0415,Smartphone,Electronics,West,5,40000,0.15,Debit Card,No,200000,30000.0,170000.0
O03932,2026-03-05 13:33:11.198239648,C0095,Headphones,Accessories,East,4,2500,0.1,Credit Card,No,10000,1000.0,9000.0
O03933,2026-03-05 16:10:10.682136424,C0332,Keyboard,Accessories,West,2,2000,0.0,Cash,No,4000,0.0,4000.0
O03934,2026-03-05 18:47:10.166033208,C0230,Headphones,Accessories,West,1,2500,0.1,Debit Card,No,2500,250.0,2250.0
O03935,2026-03-05 21:24:09.649929984,C0114,Mouse,Accessories,South,5,800,0.1,Cash,No,4000,400.0,3600.0
O03936,2026-03-06 00:01:09.133826760,C0424,Webcam,Accessories,North,1,3500,0.05,Credit Card,No,3500,175.0,3325.0
O03937,2026-03-06 02:38:08.617723544,C0265,Tablet,Electronics,West,4,30000,0.15,Debit Card,No,120000,18000.0,102000.0
O03938,2026-03-06 05:15:08.101620320,C0165,Webcam,Accessories,East,1,3500,0.15,UPI,No,3500,525.0,2975.0
O03939,2026-03-06 07:52:07.585517104,C0021,Tablet,Electronics,East,2,30000,0.15,Debit Card,No,60000,9000.0,51000.0
O03940,2026-03-06 10:29:07.069413880,C0450,Headphones,Accessories,East,3,2500,0.1,Credit Card,No,7500,750.0,6750.0
O03941,2026-03-06 13:06:06.553310664,C0442,Webcam,Accessories,West,5,3500,0.15,Credit Card,Yes,17500,2625.0,14875.0
O03942,2026-03-06 15:43:06.037207440,C0260,Webcam,Accessories,North,2,3500,0.0,Credit Card,No,7000,0.0,7000.0
O03943,2026-03-06 18:20:05.521104216,C0318,Smartphone,Electronics,West,2,40000,0.1,Debit Card,No,80000,8000.0,72000.0
O03944,2026-03-06 20:57:05.005001000,C0245,Headphones,Accessories,North,5,2500,0.1,Debit Card,No,12500,1250.0,11250.0
O03945,2026-03-06 23:34:04.488897776,C0133,Webcam,Accessories,West,1,3500,0.0,Debit Card,No,3500,0.0,3500.0
O03946,2026-03-07 02:11:03.972794560,C0351,Smartphone,Electronics,South,5,40000,0.0,Debit Card,No,200000,0.0,200000.0
O03947,2026-03-07 04:48:03.456691336,C0155,Monitor,Electronics,West,2,15000,0.0,Credit Card,No,30000,0.0,30000.0
O03948,2026-03-07 07:25:02.940588120,C0257,Tablet,Electronics,South,2,30000,0.05,Debit Card,No,60000,3000.0,57000.0
O03949,2026-03-07 10:02:02.424484896,C0395,Tablet,Electronics,South,5,30000,0.0,Credit Card,No,150000,0.0,150000.0
O03950,2026-03-07 12:39:01.908381672,C0405,Laptop,Electronics,South,2,65000,0.15,Debit Card,No,130000,19500.0,110500.0
O03951,2026-03-07 15:16:01.392278456,C0123,Mouse,Accessories,West,4,800,0.15,Debit Card,No,3200,480.0,2720.0
O03952,2026-03-07 17:53:00.876175232,C0282,Mouse,Accessories,East,2,800,0.1,Cash,No,1600,160.0,1440.0
O03953,2026-03-07 20:30:00.360072016,C0450,Monitor,Electronics,South,5,15000,0.1,Cash,No,75000,7500.0,67500.0
O03954,2026-03-07 23:06:59.843968792,C0291,Webcam,Accessories,South,3,3500,0.05,Cash,No,10500,525.0,9975.0
O03955,2026-03-08 01:43:59.327865568,C0422,Keyboard,Accessories,West,2,2000,0.1,Cash,No,4000,400.0,3600.0
O03956,2026-03-08 04:20:58.811762352,C0456,Webcam,Accessories,North,1,3500,0.0,UPI,Yes,3500,0.0,3500.0
