customer_id,category,product,transaction_count,units_sold,product_revenue
C0099,Accessories,Webcam,1,4,14000.0
C0110,Accessories,Webcam,1,4,14000.0
C0235,Accessories,Webcam,1,4,14000.0
C0243,Accessories,Webcam,1,4,14000.0
C0255,Accessories,Webcam,2,4,14000.0
C0326,Accessories,Webcam,2,4,14000.0
C0351,Accessories,Keyboard,2,7,14000.0
C0354,Accessories,Webcam,1,4,14000.0
C0364,Accessories,Keyboard,2,8,14000.0
C0382,Accessories,Webcam,1,4,14000.0
C0383,Accessories,Webcam,1,4,14000.0
C0396,Accessories,Webcam,1,4,14000.0
C0405,Accessories,Keyboard,2,7,14000.0
C0449,Accessories,Webcam,1,4,14000.0
C0488,Accessories,Webcam,1,4,14000.0
C0269,Accessories,Headphones,3,6,13875.0
C0395,Accessories,Headphones,2,6,13875.0
C0359,Accessories,Keyboard,4,8,13800.0
C0019,Accessories,Headphones,2,6,13750.0
C0199,Accessories,Headphones,2,6,13750.0
C0288,Accessories,Headphones,3,6,13750.0
C0370,Accessories,Headphones,2,6,13750.0
C0425,Accessories,Headphones,3,6,13750.0
C0498,Accessories,Headphones,2,6,13750.0
C0303,Accessories,Webcam,2,4,13650.0
C0206,Accessories,Headphones,2,6,13625.0
C0492,Accessories,Headphones,2,6,13625.0
C0070,Electronics,Monitor,1,1,13500.0
C0204,Accessories,Headphones,2,6,13500.0
C0216,Electronics,Monitor,1,1,13500.0
C0224,Accessories,Headphones,2,6,13500.0
C0232,Accessories,Headphones,2,6,13500.0
C0291,Electronics,Monitor,1,1,13500.0
C0365,Accessories,Keyboard,3,7,13500.0
C0424,Accessories,Headphones,2,6,13500.0
C0472,Electronics,Monitor,1,1,13500.0
C0479,Accessories,Headphones,3,6,13500.0
C0391,Accessories,Webcam,2,4,13475.0
C0159,Accessories,Keyboard,2,7,13400.0
C0020,Accessories,Webcam,1,4,13300.0
C0065,Accessories,Webcam,1,4,13300.0
C0096,Accessories,Webcam,1,4,13300.0
C0158,Accessories,Webcam,1,4,13300.0
C0185,Accessories,Webcam,1,4,13300.0
C0241,Accessories,Keyboard,2,7,13300.0
C0369,Accessories,Webcam,1,4,13300.0
C0444,Accessories,Webcam,2,4,13300.0
C0461,Accessories,Keyboard,3,7,13300.0
C0390,Accessories,Headphones,2,6,13250.0
C0155,Accessories,Headphones,2,6,13125.0
C0036,Accessories,Keyboard,4,7,13100.0
C0001,Accessories,Headphones,2,6,13000.0
C0050,Accessories,Headphones,2,6,13000.0
C0332,Accessories,Keyboard,2,7,13000.0
C0208,Accessories,Webcam,2,4,12950.0
C0288,Accessories,Webcam,2,4,12950.0
C0221,Accessories,Keyboard,3,7,12800.0
C0006,Electronics,Monitor,1,1,12750.0
C0082,Accessories,Headphones,2,6,12750.0
C0118,Electronics,Monitor,1,1,12750.0
C0121,Electronics,Monitor,1,1,12750.0
C0245,Electronics,Monitor,1,1,12750.0
C0258,Electronics,Monitor,1,1,12750.0
C0372,Electronics,Monitor,1,1,12750.0
C0447,Electronics,Monitor,1,1,12750.0
C0471,Electronics,Monitor,1,1,12750.0
C0484,Accessories,Headphones,2,6,12750.0
C0249,Accessories,Keyboard,2,7,12700.0
C0106,Accessories,Webcam,1,4,12600.0
C0124,Accessories,Webcam,1,4,12600.0
C0139,Accessories,Webcam,1,4,12600.0
C0166,Accessories,Webcam,1,4,12600.0
C0178,Accessories,Webcam,1,4,12600.0
C0224,Accessories,Webcam,1,4,12600.0
C0255,Accessories,Keyboard,2,7,12600.0
C0279,Accessories,Webcam,1,4,12600.0
C0283,Accessories,Webcam,1,4,12600.0
C0301,Accessories,Webcam,1,4,12600.0
C0410,Accessories,Webcam,1,4,12600.0
C0192,Accessories,Headphones,1,5,12500.0
C0244,Accessories,Keyboard,2,7,12500.0
C0304,Accessories,Headphones,1,5,12500.0
C0378,Accessories,Headphones,2,5,12500.0
C0386,Accessories,Headphones,1,5,12500.0
C0389,Accessories,Headphones,1,5,12500.0
C0413,Accessories,Headphones,1,5,12500.0
C0445,Accessories,Keyboard,2,7,12500.0
C0353,Accessories,Webcam,2,4,12425.0
C0414,Accessories,Webcam,2,4,12425.0
C0470,Accessories,Keyboard,2,7,12400.0
C0118,Accessories,Mouse,5,16,12360.0
C0023,Accessories,Webcam,2,4,12250.0
C0263,Accessories,Headphones,2,5,12250.0
C0473,Accessories,Headphones,2,5,12250.0
C0057,Accessories,Headphones,2,5,12125.0
C0219,Accessories,Headphones,3,5,12125.0
C0223,Accessories,Headphones,2,5,12125.0
C0374,Accessories,Keyboard,2,7,12100.0
C0329,Accessories,Webcam,2,4,12075.0
C0204,Accessories,Keyboard,2,6,12000.0
C0006,Accessories,Webcam,1,4,11900.0
C0008,Accessories,Webcam,1,4,11900.0
C0049,Accessories,Webcam,1,4,11900.0
C0058,Accessories,Webcam,2,4,11900.0
C0063,Accessories,Webcam,1,4,11900.0
C0100,Accessories,Webcam,1,4,11900.0
C0123,Accessories,Webcam,1,4,11900.0
C0141,Accessories,Webcam,1,4,11900.0
C0234,Accessories,Webcam,1,4,11900.0
C0236,Accessories,Webcam,1,4,11900.0
C0238,Accessories,Webcam,1,4,11900.0
C0352,Accessories,Webcam,1,4,11900.0
C0076,Accessories,Headphones,1,5,11875.0
C0091,Accessories,Headphones,1,5,11875.0
C0231,Accessories,Headphones,1,5,11875.0
C0298,Accessories,Headphones,2,5,11875.0
C0340,Accessories,Headphones,1,5,11875.0
C0013,Accessories,Keyboard,3,6,11800.0
C0281,Accessories,Headphones,2,5,11750.0
C0408,Accessories,Headphones,2,5,11750.0
C0317,Accessories,Keyboard,2,6,11700.0
C0338,Accessories,Headphones,2,5,11625.0
C0114,Accessories,Mouse,3,15,11600.0
C0152,Accessories,Keyboard,2,6,11600.0
C0388,Accessories,Headphones,2,5,11500.0
C0085,Accessories,Keyboard,2,6,11400.0
C0453,Accessories,Mouse,5,15,11400.0
C0053,Accessories,Headphones,1,5,11250.0
C0109,Accessories,Headphones,1,5,11250.0
C0128,Accessories,Headphones,1,5,11250.0
C0147,Accessories,Headphones,1,5,11250.0
C0239,Accessories,Headphones,1,5,11250.0
C0242,Accessories,Headphones,1,5,11250.0
C0294,Accessories,Headphones,2,5,11250.0
C0376,Accessories,Headphones,1,5,11250.0
C0431,Accessories,Headphones,1,5,11250.0
C0452,Accessories,Headphones,1,5,11250.0
C0195,Accessories,Keyboard,3,6,11200.0
C0447,Accessories,Keyboard,2,6,11200.0
C0112,Accessories,Headphones,2,5,11125.0
C0292,Accessories,Headphones,2,5,11125.0
C0048,Accessories,Keyboard,2,6,11100.0
C0106,Accessories,Keyboard,2,6,11100.0
C0109,Accessories,Keyboard,2,6,11100.0
C0282,Accessories,Keyboard,2,6,11100.0
C0003,Accessories,Headphones,3,5,11000.0
C0011,Accessories,Keyboard,2,6,11000.0
C0094,Accessories,Mouse,3,15,11000.0
C0146,Accessories,Headphones,4,5,11000.0
C0362,Accessories,Keyboard,2,6,11000.0
C0384,Accessories,Headphones,2,5,11000.0
C0232,Accessories,Keyboard,2,6,10900.0
C0018,Accessories,Headphones,2,5,10875.0
C0065,Accessories,Headphones,2,5,10875.0
C0067,Accessories,Headphones,2,5,10875.0
C0231,Accessories,Keyboard,2,6,10800.0
C0358,Accessories,Keyboard,3,6,10800.0
C0457,Accessories,Keyboard,2,6,10800.0
C0196,Accessories,Keyboard,3,6,10700.0
C0278,Accessories,Keyboard,3,6,10700.0
C0043,Accessories,Headphones,1,5,10625.0
C0078,Accessories,Headphones,1,5,10625.0
C0096,Accessories,Headphones,1,5,10625.0
C0175,Accessories,Headphones,1,5,10625.0
C0187,Accessories,Headphones,1,5,10625.0
C0227,Accessories,Headphones,1,5,10625.0
C0253,Accessories,Headphones,2,5,10625.0
C0300,Accessories,Headphones,1,5,10625.0
C0303,Accessories,Headphones,1,5,10625.0
C0406,Accessories,Headphones,1,5,10625.0
C0426,Accessories,Headphones,1,5,10625.0
C0432,Accessories,Headphones,2,5,10625.0
C0459,Accessories,Headphones,1,5,10625.0
C0209,Accessories,Mouse,5,14,10600.0
C0016,Accessories,Webcam,1,3,10500.0
C0064,Accessories,Keyboard,2,6,10500.0
C0084,Accessories,Webcam,2,3,10500.0
C0088,Accessories,Webcam,1,3,10500.0
C0156,Accessories,Webcam,1,3,10500.0
C0217,Accessories,Webcam,1,3,10500.0
C0241,Accessories,Webcam,1,3,10500.0
C0320,Accessories,Webcam,1,3,10500.0
C0446,Accessories,Webcam,1,3,10500.0
C0467,Accessories,Webcam,1,3,10500.0
C0483,Accessories,Webcam,1,3,10500.0
C0500,Accessories,Webcam,1,3,10500.0
C0128,Accessories,Keyboard,3,6,10400.0
C0251,Accessories,Keyboard,2,6,10300.0
C0452,Accessories,Keyboard,2,6,10200.0
C0113,Accessories,Webcam,2,3,10150.0
C0125,Accessories,Mouse,3,13,10080.0
C0226,Accessories,Mouse,3,14,10080.0
C0042,Accessories,Headphones,1,4,10000.0
C0083,Accessories,Headphones,1,4,10000.0
C0125,Accessories,Headphones,1,4,10000.0
C0157,Accessories,Keyboard,1,5,10000.0
C0210,Accessories,Headphones,1,4,10000.0
C0242,Accessories,Keyboard,1,5,10000.0
C0257,Accessories,Keyboard,1,5,10000.0
C0273,Accessories,Headphones,1,4,10000.0
C0308,Accessories,Headphones,1,4,10000.0
C0308,Accessories,Keyboard,1,5,10000.0
C0312,Accessories,Keyboard,1,5,10000.0
C0327,Accessories,Headphones,1,4,10000.0
C0333,Accessories,Keyboard,1,5,10000.0
C0339,Accessories,Keyboard,1,5,10000.0
C0382,Accessories,Keyboard,1,5,10000.0
C0402,Accessories,Keyboard,1,5,10000.0
C0486,Accessories,Keyboard,1,5,10000.0
C0012,Accessories,Webcam,1,3,9975.0
C0082,Accessories,Webcam,1,3,9975.0
C0215,Accessories,Webcam,1,3,9975.0
C0221,Accessories,Webcam,1,3,9975.0
C0223,Accessories,Webcam,1,3,9975.0
C0277,Accessories,Webcam,1,3,9975.0
C0292,Accessories,Webcam,1,3,9975.0
C0295,Accessories,Webcam,1,3,9975.0
C0330,Accessories,Webcam,1,3,9975.0
C0342,Accessories,Webcam,1,3,9975.0
C0436,Accessories,Webcam,1,3,9975.0
C0040,Accessories,Mouse,4,13,9800.0
C0174,Accessories,Keyboard,2,5,9800.0
C0222,Accessories,Webcam,2,3,9800.0
C0300,Accessories,Webcam,2,3,9800.0
C0342,Accessories,Headphones,2,4,9750.0
C0372,Accessories,Headphones,2,4,9750.0
C0478,Accessories,Headphones,2,4,9750.0
C0226,Accessories,Keyboard,2,5,9700.0
C0269,Accessories,Keyboard,2,5,9700.0
C0203,Accessories,Webcam,2,3,9625.0
C0025,Accessories,Keyboard,2,5,9600.0
C0406,Accessories,Keyboard,2,5,9600.0
C0007,Accessories,Keyboard,3,5,9500.0
C0079,Accessories,Keyboard,1,5,9500.0
C0080,Accessories,Keyboard,1,5,9500.0
C0085,Accessories,Headphones,1,4,9500.0
C0102,Accessories,Keyboard,2,5,9500.0
C0105,Accessories,Keyboard,1,5,9500.0
C0186,Accessories,Headphones,2,4,9500.0
C0287,Accessories,Headphones,2,4,9500.0
C0289,Accessories,Headphones,1,4,9500.0
C0368,Accessories,Headphones,2,4,9500.0
C0394,Accessories,Headphones,2,4,9500.0
C0404,Accessories,Headphones,1,4,9500.0
C0405,Accessories,Headphones,1,4,9500.0
C0415,Accessories,Keyboard,1,5,9500.0
C0433,Accessories,Keyboard,1,5,9500.0
C0444,Accessories,Keyboard,1,5,9500.0
C0459,Accessories,Keyboard,1,5,9500.0
C0483,Accessories,Headphones,1,4,9500.0
C0493,Accessories,Headphones,1,4,9500.0
C0017,Accessories,Webcam,1,3,9450.0
C0032,Accessories,Webcam,2,3,9450.0
C0073,Accessories,Webcam,1,3,9450.0
C0108,Accessories,Webcam,1,3,9450.0
C0133,Accessories,Webcam,2,3,9450.0
C0336,Accessories,Webcam,1,3,9450.0
C0365,Accessories,Webcam,1,3,9450.0
C0378,Accessories,Webcam,1,3,9450.0
C0430,Accessories,Webcam,1,3,9450.0
C0461,Accessories,Webcam,1,3,9450.0
C0277,Accessories,Mouse,3,13,9400.0
C0014,Accessories,Headphones,2,4,9375.0
C0479,Accessories,Mouse,5,12,9320.0
C0184,Accessories,Keyboard,2,5,9300.0
C0450,Accessories,Keyboard,2,5,9300.0
C0415,Accessories,Headphones,2,4,9250.0
C0491,Accessories,Headphones,2,4,9250.0
C0145,Accessories,Mouse,3,13,9240.0
C0469,Accessories,Mouse,3,12,9240.0
C0185,Accessories,Keyboard,2,5,9200.0
C0314,Accessories,Keyboard,2,5,9200.0
C0367,Accessories,Keyboard,2,5,9200.0
C0061,Accessories,Keyboard,2,5,9100.0
C0067,Accessories,Keyboard,2,5,9100.0
C0198,Accessories,Keyboard,2,5,9100.0
C0227,Accessories,Webcam,2,3,9100.0
C0417,Accessories,Webcam,2,3,9100.0
C0044,Accessories,Keyboard,1,5,9000.0
C0059,Accessories,Keyboard,1,5,9000.0
C0077,Accessories,Headphones,1,4,9000.0
C0095,Accessories,Headphones,1,4,9000.0
C0104,Accessories,Headphones,1,4,9000.0
C0185,Accessories,Headphones,2,4,9000.0
C0193,Accessories,Headphones,1,4,9000.0
C0214,Accessories,Keyboard,1,5,9000.0
C0221,Accessories,Headphones,1,4,9000.0
C0235,Accessories,Headphones,2,4,9000.0
C0273,Accessories,Keyboard,1,5,9000.0
C0296,Accessories,Headphones,1,4,9000.0
C0299,Accessories,Keyboard,1,5,9000.0
C0324,Accessories,Keyboard,1,5,9000.0
C0343,Accessories,Keyboard,1,5,9000.0
C0356,Accessories,Keyboard,1,5,9000.0
C0384,Accessories,Keyboard,1,5,9000.0
C0392,Accessories,Headphones,1,4,9000.0
C0423,Accessories,Keyboard,1,5,9000.0
C0435,Accessories,Keyboard,1,5,9000.0
C0436,Accessories,Mouse,3,12,9000.0
C0449,Accessories,Keyboard,1,5,9000.0
C0451,Accessories,Keyboard,1,5,9000.0
C0464,Accessories,Headphones,2,4,9000.0
C0481,Accessories,Headphones,1,4,9000.0
C0493,Accessories,Keyboard,2,5,9000.0
C0059,Accessories,Webcam,1,3,8925.0
C0170,Accessories,Webcam,1,3,8925.0
C0248,Accessories,Webcam,1,3,8925.0
C0249,Accessories,Webcam,1,3,8925.0
C0258,Accessories,Webcam,1,3,8925.0
C0445,Accessories,Webcam,1,3,8925.0
C0486,Accessories,Webcam,1,3,8925.0
C0494,Accessories,Webcam,1,3,8925.0
C0010,Accessories,Keyboard,2,5,8900.0
C0142,Accessories,Keyboard,2,5,8900.0
C0217,Accessories,Mouse,4,12,8840.0
C0207,Accessories,Mouse,3,12,8800.0
C0379,Accessories,Keyboard,2,5,8800.0
C0488,Accessories,Keyboard,2,5,8800.0
C0282,Accessories,Mouse,4,12,8760.0
C0051,Accessories,Mouse,5,12,8720.0
C0386,Accessories,Keyboard,2,5,8700.0
C0471,Accessories,Keyboard,2,5,8700.0
C0190,Accessories,Keyboard,2,5,8600.0
C0335,Accessories,Mouse,4,12,8560.0
C0004,Accessories,Keyboard,2,5,8500.0
C0025,Accessories,Headphones,1,4,8500.0
C0037,Accessories,Keyboard,1,5,8500.0
C0072,Accessories,Keyboard,2,5,8500.0
C0076,Accessories,Keyboard,1,5,8500.0
C0087,Accessories,Keyboard,1,5,8500.0
C0140,Accessories,Keyboard,1,5,8500.0
C0141,Accessories,Keyboard,1,5,8500.0
C0180,Accessories,Headphones,1,4,8500.0
C0200,Accessories,Headphones,1,4,8500.0
C0212,Accessories,Keyboard,1,5,8500.0
C0237,Accessories,Keyboard,1,5,8500.0
C0249,Accessories,Headphones,1,4,8500.0
C0259,Accessories,Headphones,1,4,8500.0
C0320,Accessories,Keyboard,1,5,8500.0
C0330,Accessories,Keyboard,1,5,8500.0
C0340,Accessories,Keyboard,1,5,8500.0
C0353,Accessories,Headphones,2,4,8500.0
C0361,Accessories,Keyboard,1,5,8500.0
C0363,Accessories,Headphones,1,4,8500.0
C0377,Accessories,Headphones,1,4,8500.0
C0410,Accessories,Headphones,1,4,8500.0
C0446,Accessories,Keyboard,1,5,8500.0
C0473,Accessories,Keyboard,1,5,8500.0
C0487,Accessories,Keyboard,1,5,8500.0
C0498,Accessories,Keyboard,1,5,8500.0
C0135,Accessories,Mouse,3,11,8480.0
C0395,Accessories,Mouse,3,11,8400.0
C0174,Accessories,Mouse,3,11,8280.0
C0446,Accessories,Mouse,5,11,8160.0
C0131,Accessories,Mouse,4,11,8120.0
C0147,Accessories,Mouse,4,11,8080.0
C0227,Accessories,Mouse,3,11,8040.0
C0315,Accessories,Mouse,3,11,8040.0
C0033,Accessories,Keyboard,1,4,8000.0
C0058,Accessories,Keyboard,2,4,8000.0
C0066,Accessories,Keyboard,1,4,8000.0
C0077,Accessories,Keyboard,1,4,8000.0
C0095,Accessories,Keyboard,1,4,8000.0
C0097,Accessories,Keyboard,1,4,8000.0
C0155,Accessories,Keyboard,1,4,8000.0
C0252,Accessories,Keyboard,1,4,8000.0
C0263,Accessories,Keyboard,1,4,8000.0
C0380,Accessories,Keyboard,1,4,8000.0
C0383,Accessories,Keyboard,1,4,8000.0
C0413,Accessories,Keyboard,2,4,8000.0
C0416,Accessories,Keyboard,1,4,8000.0
C0438,Accessories,Keyboard,1,4,8000.0
C0479,Accessories,Keyboard,1,4,8000.0
C0165,Accessories,Keyboard,2,4,7900.0
C0108,Accessories,Keyboard,2,4,7800.0
C0201,Accessories,Mouse,2,10,7800.0
C0356,Accessories,Mouse,3,11,7800.0
C0389,Accessories,Keyboard,2,4,7800.0
C0264,Accessories,Mouse,4,11,7720.0
C0117,Accessories,Keyboard,2,4,7700.0
C0354,Accessories,Keyboard,2,4,7700.0
C0046,Accessories,Keyboard,1,4,7600.0
C0203,Accessories,Keyboard,1,4,7600.0
C0295,Accessories,Mouse,3,11,7600.0
C0316,Accessories,Keyboard,1,4,7600.0
C0321,Accessories,Mouse,2,10,7600.0
C0403,Accessories,Keyboard,1,4,7600.0
C0497,Accessories,Keyboard,1,4,7600.0
C0089,Accessories,Mouse,4,10,7520.0
C0104,Accessories,Mouse,3,10,7520.0
C0017,Accessories,Headphones,1,3,7500.0
C0027,Accessories,Headphones,1,3,7500.0
C0225,Accessories,Headphones,1,3,7500.0
C0279,Accessories,Headphones,1,3,7500.0
C0302,Accessories,Headphones,1,3,7500.0
C0362,Accessories,Headphones,1,3,7500.0
C0380,Accessories,Headphones,1,3,7500.0
C0420,Accessories,Headphones,1,3,7500.0
C0461,Accessories,Mouse,4,10,7480.0
C0471,Accessories,Mouse,3,10,7440.0
C0248,Accessories,Mouse,2,10,7400.0
C0347,Accessories,Keyboard,2,4,7400.0
C0393,Accessories,Mouse,2,10,7400.0
C0486,Accessories,Mouse,3,10,7360.0
C0244,Accessories,Mouse,3,10,7320.0
C0328,Accessories,Mouse,3,10,7320.0
C0075,Accessories,Keyboard,2,4,7300.0
C0212,Accessories,Mouse,3,10,7240.0
C0006,Accessories,Keyboard,1,4,7200.0
C0023,Accessories,Keyboard,1,4,7200.0
C0045,Accessories,Keyboard,1,4,7200.0
C0146,Accessories,Keyboard,1,4,7200.0
C0164,Accessories,Keyboard,1,4,7200.0
C0197,Accessories,Keyboard,1,4,7200.0
C0233,Accessories,Keyboard,1,4,7200.0
C0252,Accessories,Mouse,2,10,7200.0
C0370,Accessories,Keyboard,1,4,7200.0
C0387,Accessories,Keyboard,1,4,7200.0
C0398,Accessories,Keyboard,1,4,7200.0
C0499,Accessories,Keyboard,1,4,7200.0
C0007,Accessories,Headphones,1,3,7125.0
C0036,Accessories,Headphones,1,3,7125.0
C0123,Accessories,Headphones,2,3,7125.0
C0150,Accessories,Headphones,1,3,7125.0
C0167,Accessories,Headphones,1,3,7125.0
C0191,Accessories,Headphones,1,3,7125.0
C0211,Accessories,Headphones,1,3,7125.0
C0335,Accessories,Headphones,2,3,7125.0
C0358,Accessories,Headphones,1,3,7125.0
C0500,Accessories,Headphones,1,3,7125.0
C0150,Accessories,Keyboard,2,4,7100.0
C0179,Accessories,Keyboard,3,4,7100.0
C0354,Accessories,Mouse,4,10,7080.0
C0046,Accessories,Webcam,1,2,7000.0
C0080,Accessories,Webcam,1,2,7000.0
C0241,Accessories,Headphones,2,3,7000.0
C0247,Accessories,Webcam,1,2,7000.0
C0271,Accessories,Webcam,1,2,7000.0
C0349,Accessories,Webcam,1,2,7000.0
C0376,Accessories,Webcam,1,2,7000.0
C0397,Accessories,Keyboard,3,4,7000.0
C0032,Accessories,Mouse,3,9,6960.0
C0186,Accessories,Mouse,3,9,6960.0
C0260,Accessories,Mouse,3,10,6920.0
C0423,Accessories,Mouse,3,10,6920.0
C0368,Accessories,Mouse,4,9,6880.0
C0324,Accessories,Headphones,2,3,6875.0
C0430,Accessories,Headphones,2,3,6875.0
C0127,Accessories,Webcam,2,2,6825.0
C0036,Accessories,Mouse,2,9,6800.0
C0068,Accessories,Keyboard,1,4,6800.0
C0087,Accessories,Mouse,2,9,6800.0
C0122,Accessories,Keyboard,1,4,6800.0
C0145,Accessories,Keyboard,1,4,6800.0
C0182,Accessories,Keyboard,1,4,6800.0
C0191,Accessories,Keyboard,1,4,6800.0
C0209,Accessories,Keyboard,1,4,6800.0
C0315,Accessories,Keyboard,1,4,6800.0
C0427,Accessories,Keyboard,1,4,6800.0
C0469,Accessories,Keyboard,1,4,6800.0
C0489,Accessories,Keyboard,1,4,6800.0
C0037,Accessories,Headphones,1,3,6750.0
C0039,Accessories,Headphones,1,3,6750.0
C0058,Accessories,Headphones,1,3,6750.0
C0113,Accessories,Headphones,1,3,6750.0
C0117,Accessories,Headphones,1,3,6750.0
C0132,Accessories,Headphones,2,3,6750.0
C0215,Accessories,Headphones,1,3,6750.0
C0237,Accessories,Headphones,1,3,6750.0
C0265,Accessories,Headphones,1,3,6750.0
C0284,Accessories,Headphones,1,3,6750.0
C0314,Accessories,Headphones,1,3,6750.0
C0381,Accessories,Headphones,1,3,6750.0
C0454,Accessories,Headphones,1,3,6750.0
C0489,Accessories,Headphones,1,3,6750.0
C0049,Accessories,Mouse,4,9,6680.0
C0135,Accessories,Webcam,1,2,6650.0
C0212,Accessories,Webcam,1,2,6650.0
C0299,Accessories,Webcam,1,2,6650.0
C0363,Accessories,Webcam,1,2,6650.0
C0366,Accessories,Webcam,2,2,6650.0
C0386,Accessories,Webcam,1,2,6650.0
C0403,Accessories,Webcam,1,2,6650.0
C0337,Accessories,Headphones,2,3,6625.0
C0042,Accessories,Mouse,3,9,6600.0
C0366,Accessories,Mouse,3,9,6520.0
C0189,Accessories,Mouse,2,9,6480.0
C0293,Accessories,Mouse,2,9,6480.0
C0294,Accessories,Mouse,2,9,6480.0
C0351,Accessories,Webcam,2,2,6475.0
C0424,Accessories,Webcam,2,2,6475.0
C0497,Accessories,Mouse,2,9,6440.0
C0026,Accessories,Headphones,1,3,6375.0
C0138,Accessories,Headphones,1,3,6375.0
C0139,Accessories,Headphones,1,3,6375.0
C0140,Accessories,Headphones,1,3,6375.0
C0207,Accessories,Headphones,1,3,6375.0
C0262,Accessories,Headphones,1,3,6375.0
C0280,Accessories,Headphones,1,3,6375.0
C0329,Accessories,Headphones,1,3,6375.0
C0357,Accessories,Headphones,1,3,6375.0
C0422,Accessories,Headphones,1,3,6375.0
C0015,Accessories,Webcam,1,2,6300.0
C0075,Accessories,Webcam,1,2,6300.0
C0137,Accessories,Webcam,1,2,6300.0
C0188,Accessories,Webcam,1,2,6300.0
C0267,Accessories,Webcam,1,2,6300.0
C0270,Accessories,Webcam,1,2,6300.0
C0315,Accessories,Webcam,1,2,6300.0
C0361,Accessories,Webcam,1,2,6300.0
C0370,Accessories,Webcam,1,2,6300.0
C0406,Accessories,Webcam,1,2,6300.0
C0435,Accessories,Webcam,1,2,6300.0
C0478,Accessories,Webcam,1,2,6300.0
C0181,Accessories,Mouse,2,9,6280.0
C0382,Accessories,Mouse,3,9,6280.0
C0411,Accessories,Mouse,2,9,6280.0
C0477,Accessories,Mouse,2,9,6280.0
C0219,Accessories,Mouse,2,8,6200.0
C0345,Accessories,Mouse,3,8,6160.0
C0437,Accessories,Mouse,3,8,6160.0
C0403,Accessories,Mouse,4,8,6120.0
C0416,Accessories,Mouse,2,9,6120.0
C0313,Accessories,Mouse,2,8,6040.0
C0005,Accessories,Keyboard,1,3,6000.0
C0115,Accessories,Keyboard,1,3,6000.0
C0127,Accessories,Keyboard,1,3,6000.0
C0154,Accessories,Keyboard,1,3,6000.0
C0216,Accessories,Keyboard,1,3,6000.0
C0283,Accessories,Keyboard,1,3,6000.0
C0303,Accessories,Keyboard,1,3,6000.0
C0331,Accessories,Keyboard,1,3,6000.0
C0348,Accessories,Keyboard,1,3,6000.0
C0462,Accessories,Keyboard,1,3,6000.0
C0466,Accessories,Mouse,3,8,6000.0
C0481,Accessories,Keyboard,1,3,6000.0
C0491,Accessories,Keyboard,1,3,6000.0
C0279,Accessories,Mouse,4,8,5960.0
C0090,Accessories,Webcam,1,2,5950.0
C0146,Accessories,Webcam,1,2,5950.0
C0193,Accessories,Webcam,1,2,5950.0
C0250,Accessories,Webcam,1,2,5950.0
C0282,Accessories,Webcam,1,2,5950.0
C0312,Accessories,Webcam,1,2,5950.0
C0023,Accessories,Mouse,2,8,5920.0
C0359,Accessories,Mouse,4,8,5920.0
C0053,Accessories,Keyboard,2,3,5900.0
C0474,Accessories,Mouse,2,8,5880.0
C0391,Accessories,Keyboard,2,3,5800.0
C0418,Accessories,Keyboard,2,3,5800.0
C0431,Accessories,Mouse,2,8,5760.0
C0062,Accessories,Keyboard,1,3,5700.0
C0073,Accessories,Keyboard,1,3,5700.0
C0093,Accessories,Keyboard,1,3,5700.0
C0143,Accessories,Keyboard,1,3,5700.0
C0304,Accessories,Keyboard,1,3,5700.0
C0310,Accessories,Keyboard,1,3,5700.0
C0390,Accessories,Keyboard,1,3,5700.0
C0408,Accessories,Keyboard,1,3,5700.0
C0439,Accessories,Keyboard,1,3,5700.0
C0107,Accessories,Keyboard,2,3,5600.0
C0231,Accessories,Mouse,2,7,5600.0
C0311,Accessories,Keyboard,2,3,5500.0
C0373,Accessories,Keyboard,2,3,5500.0
C0496,Accessories,Keyboard,2,3,5500.0
C0417,Accessories,Mouse,2,7,5480.0
C0115,Accessories,Mouse,2,7,5440.0
C0069,Accessories,Keyboard,1,3,5400.0
C0071,Accessories,Keyboard,1,3,5400.0
C0103,Accessories,Keyboard,2,3,5400.0
C0149,Accessories,Keyboard,1,3,5400.0
C0160,Accessories,Mouse,2,7,5400.0
C0175,Accessories,Keyboard,1,3,5400.0
C0211,Accessories,Keyboard,1,3,5400.0
C0220,Accessories,Keyboard,1,3,5400.0
C0223,Accessories,Keyboard,1,3,5400.0
C0297,Accessories,Keyboard,1,3,5400.0
C0337,Accessories,Keyboard,1,3,5400.0
C0381,Accessories,Keyboard,1,3,5400.0
C0455,Accessories,Keyboard,1,3,5400.0
C0052,Accessories,Mouse,2,7,5360.0
C0058,Accessories,Mouse,3,7,5320.0
C0108,Accessories,Mouse,3,7,5320.0
C0012,Accessories,Mouse,2,7,5280.0
C0272,Accessories,Mouse,3,7,5280.0
C0095,Accessories,Mouse,2,7,5240.0
C0197,Accessories,Mouse,2,7,5240.0
C0344,Accessories,Mouse,2,7,5240.0
C0111,Accessories,Keyboard,2,3,5200.0
C0341,Accessories,Mouse,2,7,5200.0
C0045,Accessories,Mouse,3,7,5160.0
C0184,Accessories,Mouse,4,7,5160.0
C0413,Accessories,Mouse,3,7,5120.0
C0057,Accessories,Keyboard,1,3,5100.0
C0284,Accessories,Keyboard,1,3,5100.0
C0289,Accessories,Keyboard,1,3,5100.0
C0302,Accessories,Keyboard,1,3,5100.0
C0484,Accessories,Keyboard,1,3,5100.0
